GEOID,pct_asian_nh__estimate,pct_black_nh__estimate,pct_hispanic__estimate,pct_other_nh__estimate,pct_white_nh__estimate,total_pop__estimate,pct_65plus__estimate,pct_bachelors_plus__estimate,pct_foreign_born__estimate,pct_no_vehicle__estimate,pct_poverty__estimate,pct_rent_burdened__estimate,pct_renter__estimate,pct_snap__estimate,pct_transit_commute__estimate,pct_under18__estimate,pct_unemployed__estimate,pct_vacant__estimate,pop_density__estimate,pct_asian_nh__moe,pct_black_nh__moe,pct_hispanic__moe,pct_other_nh__moe,pct_white_nh__moe,total_pop__moe,pct_65plus__moe,pct_bachelors_plus__moe,pct_foreign_born__moe,pct_no_vehicle__moe,pct_poverty__moe,pct_rent_burdened__moe,pct_renter__moe,pct_snap__moe,pct_transit_commute__moe,pct_under18__moe,pct_unemployed__moe,pct_vacant__moe,pop_density__moe,pct_asian_nh__universe,pct_black_nh__universe,pct_hispanic__universe,pct_other_nh__universe,pct_white_nh__universe,total_pop__universe,pct_65plus__universe,pct_bachelors_plus__universe,pct_foreign_born__universe,pct_no_vehicle__universe,pct_poverty__universe,pct_rent_burdened__universe,pct_renter__universe,pct_snap__universe,pct_transit_commute__universe,pct_under18__universe,pct_unemployed__universe,pct_vacant__universe,pop_density__universe,pct_asian_nh__universe_moe,pct_black_nh__universe_moe,pct_hispanic__universe_moe,pct_other_nh__universe_moe,pct_white_nh__universe_moe,total_pop__universe_moe,pct_65plus__universe_moe,pct_bachelors_plus__universe_moe,pct_foreign_born__universe_moe,pct_no_vehicle__universe_moe,pct_poverty__universe_moe,pct_rent_burdened__universe_moe,pct_renter__universe_moe,pct_snap__universe_moe,pct_transit_commute__universe_moe,pct_under18__universe_moe,pct_unemployed__universe_moe,pct_vacant__universe_moe,pop_density__universe_moe,pct_asian_nh__share,pct_black_nh__share,pct_hispanic__share,pct_other_nh__share,pct_white_nh__share,total_pop__share,pct_65plus__share,pct_bachelors_plus__share,pct_foreign_born__share,pct_no_vehicle__share,pct_poverty__share,pct_rent_burdened__share,pct_renter__share,pct_snap__share,pct_transit_commute__share,pct_under18__share,pct_unemployed__share,pct_vacant__share,pop_density__share,pct_asian_nh__share_moe,pct_black_nh__share_moe,pct_hispanic__share_moe,pct_other_nh__share_moe,pct_white_nh__share_moe,total_pop__share_moe,pct_65plus__share_moe,pct_bachelors_plus__share_moe,pct_foreign_born__share_moe,pct_no_vehicle__share_moe,pct_poverty__share_moe,pct_rent_burdened__share_moe,pct_renter__share_moe,pct_snap__share_moe,pct_transit_commute__share_moe,pct_under18__share_moe,pct_unemployed__share_moe,pct_vacant__share_moe,pop_density__share_moe
108,48826,3778,40652,5421,39285,137962,16421.594788486396,50243.80213341393,62345.75552218549,32409.539582057398,12551.29373941667,19355.86812267553,42215.260677968836,5181.546114182973,38410.56521011885,20197.85570605396,4002.3412116621935,7434.873700665106,27576.963264670852,NA,NA,NA,NA,NA,NA,1239.5304965388984,2098.2336890301626,2942.3469246649256,1426.7202458768243,1484.1182206203734,1269.0876374059949,1391.8024607948673,660.2918750280311,2034.7749475335988,1581.687755414655,606.3356156763479,933.4794988240207,NA,137962,137962,137962,137962,137962,0,124514.84267779876,97888.89568026584,124514.84267779876,55783.044382791304,123827.04347897557,41080.4078078274,55783.044382791304,55783.044382791304,70777.87270540597,124514.84267779876,76096.8940883832,63217.91808345641,NA,NA,NA,NA,NA,NA,NA,4035.9606078654824,2923.7811793851065,4035.9606078654824,1451.4089173863263,4024.689500064991,73356.56599874482,1451.4089173863263,1451.4089173863263,2567.256025917747,4035.9606078654824,2682.6497123715053,1455.1638303796485,NA,35.39090474188545,2.7384352212928196,29.466084863948044,3.9293428625273625,28.47523231034633,NA,13.188463668528088,51.327376597980106,50.07094269356681,58.09926643597732,10.136149088908626,47.117030125946044,75.67758473037365,9.288747452768005,54.26917162372567,16.221243404948122,5.259532941007619,11.76070634096182,NA,NA,NA,NA,NA,NA,NA,0.8990294540423039,1.4980787291998512,1.7175437851299733,2.063075079677479,1.152373072468282,84.19275330525447,1.5323314997939101,1.1587425812269694,2.095256276132534,1.1563565370713969,0.7749208539821967,1.4515787138830558,NA
109,154403,5407,48845,5044,55882,269581,61820.059656740545,66250.59361614789,150038.98369873365,32690.481424597143,42237.1883238035,28868.095170836477,51113.283206181986,15232.984989576598,35036.165597541294,43070.28373315772,9364.144498293257,5878.111113820673,23294.370992948687,NA,NA,NA,NA,NA,NA,2315.763769894856,2462.995501448682,4516.03652391236,1669.9248265515075,3014.734000412443,1752.8698987928944,1793.2401981785233,1083.6533094711149,1946.5987216923006,2512.4496119337277,1026.9181638281798,720.6810773182618,NA,269581,269581,269581,269581,269581,0,262339.40775888046,202831.65948906782,262339.40775888046,100828.22130940271,259771.78007421023,46838.64459659013,100828.22130940271,100828.22130940271,115199.6091349995,262339.40775888046,130822.91568376769,106706.33242322339,NA,NA,NA,NA,NA,NA,NA,6224.562022155282,4446.727053758613,6224.562022155282,1953.1951300858318,6214.288337991147,94718.33017318656,1953.1951300858318,1953.1951300858318,3437.5852309044644,6224.562022155282,3948.723059490786,1946.2723123620808,NA,57.2751788887199,2.0057051498436462,18.11885852489604,1.871051743260838,20.72920569327957,NA,23.564915460036474,32.662846511749144,57.192697422202166,32.42195587709787,16.25934437980038,61.63307119467348,50.69342942124818,15.107858486199488,30.41344138284645,16.417771199950323,7.15787784529186,5.5086806755822595,NA,NA,NA,NA,NA,NA,NA,0.6830801089372623,0.9807003950006751,1.0591899761673356,1.5325018345773052,1.0934101718010523,124.69217788909938,1.4828209742041512,1.0341376808621416,1.4253619679077654,0.8749062998056726,0.7546500578467606,0.6678717810348122,NA
110,65965,7689,93982,4088,9329,181053,22615.24636036827,26512.335860312272,98570.12571690693,29759.078813001433,26508.42830861164,21037.35441754038,37903.27646728012,13445.93639561963,45428.14426688915,34593.07260561885,4932.966613329159,2851.1625497622813,45086.41934782995,NA,NA,NA,NA,NA,NA,1432.814670983402,1637.6281206510141,3516.577729261289,1555.4575638713786,2687.6252435953757,1456.9986611558709,1347.9730557809776,1052.2703018721209,2294.6628898630815,2229.040315477735,734.5315880235574,464.2287037866242,NA,181053,181053,181053,181053,181053,0,156241.0517970986,110098.03675301773,156241.0517970986,50314.79837329262,154061.19964958087,36585.10376496383,50314.79837329262,50314.79837329262,73238.00548543662,156241.0517970986,79963.95480199979,53165.9609230549,NA,NA,NA,NA,NA,NA,NA,4812.180128891101,3241.0538497941493,4812.180128891101,1441.5340351875598,4767.921864263137,72102.12013565903,1441.5340351875598,1441.5340351875598,2774.1216113291157,4812.180128891101,2917.240954237449,1434.300384031782,NA,36.434082837622135,4.246822753558351,51.908557162819726,2.257902382175385,5.152634863824405,NA,14.474586608478168,24.08066178308632,63.08849344211685,59.145777733649275,17.206427295715116,57.5025140086853,75.3322634547203,26.72362173820577,62.02810134681035,22.140834439941504,6.168987796493768,5.362759367574794,NA,NA,NA,NA,NA,NA,NA,0.8013978351528297,1.3076403472324392,1.1358507005407272,2.5856511549436267,1.6612577978175749,113.39621965670032,1.5872110328652629,1.946185599910797,2.072795518637878,1.2531359454065891,0.8905816597877592,0.8610999781527876,NA
111,59958,2641,14454,3163,41957,122173,26815.040562452512,43138.10922550487,49546.90373270522,6272.5629426729265,10593.950842028353,7751.522043133574,15840.258995495955,4216.214174705076,13115.856112933252,22858.045976890735,2885.921630520078,2230.805386125189,13081.898917143717,NA,NA,NA,NA,NA,NA,1334.4006716475346,1688.4855314706813,2247.7854469158838,588.3161126772685,1336.4298020489618,769.2134933443393,872.559911369716,475.6614754363294,1081.2836165106983,1780.202876371389,362.6796096064021,419.56702408856114,NA,122173,122173,122173,122173,122173,0,117443.44413371333,87809.89004514483,117443.44413371333,44751.63649207107,116555.8164490431,14412.756806744776,44751.63649207107,44751.63649207107,54968.09122227484,117443.44413371333,59038.65887408876,46982.44187819625,NA,NA,NA,NA,NA,NA,NA,3480.7750091362645,2406.7382570043,3480.7750091362645,1108.3582049453837,3423.4374310424437,70970.13120386934,1108.3582049453837,1108.3582049453837,1919.2235935779572,3480.7750091362645,1960.875020565302,1086.368779714861,NA,49.07630982295597,2.161688752834096,11.830764571550178,2.5889517323794946,34.34228512028026,NA,22.832300908957233,49.12670907949743,42.1878837922144,14.016387856082705,9.08916531562362,53.782368960156695,35.395932388533936,9.421363116971353,23.8608542179436,19.463024220292855,4.888189680383591,4.748168245296053,NA,NA,NA,NA,NA,NA,NA,0.9127114028440988,1.3727570293116291,1.4490443380544786,1.267963213509034,1.1150889924595186,264.8845628319205,1.7415927678045315,1.036963108177292,1.7819819855436718,1.4017451530844616,0.592466475064249,0.8862547079624077,NA
112,37196,3468,19660,6959,52910,120193,23266.861996224343,46648.69516830946,49932.977372078625,19909.852277243244,11089.045314014573,11197.21534536,23637.796667428003,5592.672939324338,23268.167771523116,20486.289097436584,2413.148276613763,2756.5971457228707,37561.09916304911,NA,NA,NA,NA,NA,NA,1320.4880306549553,2191.873530730841,2319.799678729137,1168.9536908139671,1536.7537318552033,979.764108830514,1037.4808862602151,645.4562862619047,1311.3909550888632,1721.1714298836184,431.52441232953186,469.0264608386755,NA,120193,120193,120193,120193,120193,0,107639.95975091436,82517.12495277367,107639.95975091436,46523.39049827536,106895.9306662266,22367.56313449387,46523.39049827536,46523.39049827536,54107.952262975836,107639.95975091436,57329.209640847155,49279.98764399823,NA,NA,NA,NA,NA,NA,NA,3584.1266341742735,2508.155940306655,3584.1266341742735,1185.2174622510984,3579.218452371608,60121.597294893014,1185.2174622510984,1185.2174622510984,2276.927430349633,3584.1266341742735,2295.934180106281,1124.6088056532703,NA,30.946893745892023,2.885359380329969,16.357025783531487,5.7898546504372135,44.0208664398093,NA,21.61545029379918,56.53213826221832,46.38888521291412,42.795359633088886,10.373683305718314,50.06005919389739,50.80841360498923,12.021206707906769,43.00323113030596,19.03223407444888,4.209282304311397,5.593745610564483,NA,NA,NA,NA,NA,NA,NA,0.9934421689651742,2.025609933081661,1.502925754699126,2.2637588328053506,1.3950246413463314,134.62731830915274,1.8159199620298876,1.3531574958943096,1.6122530008865554,1.4680671348019954,0.7335935796050168,0.9431589052794007,NA
113,6652,87208,13941,12900,1498,122199,19579.9859331485,20269.510248974493,49705.83107257299,10538.334929571232,14924.668737620765,8676.846591442078,17015.726205731487,7548.138183226225,21164.429314708636,27255.21016240285,4637.488280087076,2284.647299773143,9307.009861843755,NA,NA,NA,NA,NA,NA,963.9313656434392,1149.4417914095668,2250.116517261303,819.6227272067861,1493.7269855432949,925.1412454775852,931.1290445436721,597.5659596366098,1321.0469393787134,1748.2648654520142,583.2280660348367,303.37186174863376,NA,122199,122199,122199,122199,122199,0,123464.1512816695,85771.80443998873,123464.1512816695,39874.24314965411,122611.18635212345,16239.39090439148,39874.24314965411,39874.24314965411,54954.01273832647,123464.1512816695,61275.1293523288,42158.89044942726,NA,NA,NA,NA,NA,NA,NA,3708.4981603375327,2398.1148601803548,3708.4981603375327,963.1613637067128,3703.0236356017585,78940.53983583325,963.1613637067128,963.1613637067128,2072.886105356323,3708.4981603375327,2256.2535061054787,949.3990024307118,NA,5.443579734695047,71.3655594562967,11.408440330935605,10.556551199273317,1.2258692787993355,NA,15.858843016284924,23.631903725607522,40.259322691308796,26.428927791856154,12.17235489000086,53.43086229358314,42.67347756763401,18.929859445599785,38.512982510461825,22.075403977161898,7.5683043497497335,5.419135265226556,NA,NA,NA,NA,NA,NA,NA,0.6185787242930223,1.165910327404437,1.363494662512898,1.9538723845189894,1.1614730498477566,259.7927233696062,2.0953498391831085,1.427166229659477,1.9153047994638925,1.2511633395774173,0.910108421277684,0.7091680108412912,NA
114,33882,16375,51360,11778,94820,208215,24190.627046158384,72405.27164135083,65180.533844565696,46001.204984515556,21236.67217224598,28092.14776581625,63548.95251437841,9742.999705058251,50100.26072850612,26614.129331956938,8223.542545347294,14611.376050729981,32336.500881611366,NA,NA,NA,NA,NA,NA,1249.32894771399,2339.2463262636375,2561.0033197683424,1476.9113847876822,1673.5002710463375,1368.0514201018098,1487.9942413320507,806.3056637337512,1936.7898987200358,1664.8118572395435,858.8508737662931,976.5121274995406,NA,208215,208215,208215,208215,208215,0,176941.3042324141,139097.37560831735,176941.3042324141,79565.11605957823,172572.09865801505,61254.4384309099,79565.11605957823,79565.11605957823,94743.76729096004,176941.3042324141,105589.41822740009,94176.49211030822,NA,NA,NA,NA,NA,NA,NA,4281.49461393517,3263.7438086351467,4281.49461393517,1549.2108658584232,4064.2825742341256,89897.5188535136,1549.2108658584232,1549.2108658584232,2564.128130936977,4281.49461393517,2764.9817084482243,1457.7913873105747,NA,16.27260283841222,7.864467017265807,24.66681074850515,5.65665297889201,45.53946641692481,NA,13.671554615865022,52.05365760834768,36.83737617246815,57.81579574404181,12.305970859362699,45.86140773701149,79.87036990782877,12.245315771000334,52.87974308077406,15.041219147451871,7.7882260205628375,15.514886701891367,NA,NA,NA,NA,NA,NA,NA,0.6237759435063568,1.1560593056373865,1.1403350310327653,1.4759134122005548,0.9254184245962706,67.34362451074993,1.0387442377972864,0.984943197614792,1.4597226053577064,0.8676392848694687,0.7874044553215694,1.0087001242693638,NA
115,34460,8833,113600,4899,17652,179444,24902.550482199465,32913.71608579528,99176.57119283834,26124.142426158884,25320.86918438417,18613.62675741289,36464.185941082425,11561.856847915395,43720.240186956165,37400.374896849564,7761.873077560179,6830.669234670224,43828.162333168504,NA,NA,NA,NA,NA,NA,1581.387388531714,1827.620451609253,4166.508338194969,1379.1643614310608,2811.8821567278346,1294.449013308295,1452.9486640246982,970.30687323643,2328.026890864445,2559.336064985752,1047.671042275275,696.4033069785868,NA,179444,179444,179444,179444,179444,0,175024.9382193422,124906.59409571231,175024.9382193422,58488.243977412036,173811.73264494314,34910.616768911765,58488.243977412036,58488.243977412036,84695.10529282744,175024.9382193422,94692.6684608268,65318.913212082254,NA,NA,NA,NA,NA,NA,NA,5624.462891109431,3873.2644719717414,5624.462891109431,1509.7546207665794,5615.882613404092,74698.85239241381,1509.7546207665794,1509.7546207665794,3222.1281087889297,5624.462891109431,3506.0722084165077,1458.7045815287092,NA,19.20376273377767,4.922427052450904,63.30665834466463,2.730099641113662,9.837052227993134,NA,14.228001298301534,26.350663328930775,56.664251507147924,44.66562961994198,14.567986176231729,53.31795447964844,62.34447037795283,19.76783035643974,51.62074010746721,21.368597685193414,8.196910282205398,10.457414091523392,NA,NA,NA,NA,NA,NA,NA,0.7792949305420074,1.2137737735888103,1.5333452032378447,2.0569294719073397,1.5477862266841205,114.14559161265333,1.8924270369431617,1.5785547617323974,1.9232054005414858,1.2910059370097435,1.063950289453279,1.04026712754703,NA
116,1839,70563,8317,6221,1854,88794,15644.900426731809,21911.82069875808,37924.527193771755,4184.736449686755,7480.735181424874,3940.9445059531536,8303.343300892102,3783.20662561138,13027.905188794073,18837.485075076165,3111.8317427420634,1245.3098898894398,15055.773136178854,NA,NA,NA,NA,NA,NA,935.9714142312071,1230.0147158697855,2109.113174042363,522.1923946412709,1486.8553093684397,608.7364353522202,713.0254132184264,531.4182655561432,958.1443215924028,1692.5195989285683,471.1255214684607,236.99692018608238,NA,88794,88794,88794,88794,88794,0,93425.19180547075,66448.7425045759,93425.19180547075,28599.00736482854,92614.93149696356,7910.976205354187,28599.00736482854,28599.00736482854,44152.91314127104,93425.19180547075,48909.3564668034,29844.317254717982,NA,NA,NA,NA,NA,NA,NA,3344.4996382194236,2145.2298778242525,3344.4996382194236,778.4279304715997,3336.4360698325386,60280.65064035063,778.4279304715997,778.4279304715997,1767.6488597668824,3344.4996382194236,1916.8940655151866,765.111642945318,NA,2.0710858841813637,79.46820731130482,9.366623870982274,7.00610401603712,2.0879789174944254,NA,16.745912022645353,32.975523498054386,40.59346998477448,14.632453484498216,8.077245278392432,49.81615926598165,29.033676571249355,13.228454321334315,29.50633211247052,20.163175168320166,6.362446712735179,4.172686810895542,NA,NA,NA,NA,NA,NA,NA,0.8026867637257271,1.5143111157042335,1.7276361771096767,1.7819445911614902,1.578826063971112,379.6708958397024,2.364624495772336,1.822951650404021,1.8203682432079011,1.6616224093848484,0.9304264329869386,0.7868725107497161,NA
120,13816,26021,35890,4970,41611,122308,18214.993265993267,26242.205387205388,31322.397306397306,11348.895622895623,19856.20202020202,10315.983164983165,20495.343434343435,9044.646464646465,15518.814814814816,25306.771043771045,3718.6969696969695,4967.138047138047,14676.128258152567,NA,NA,NA,NA,NA,NA,1031.1528655877678,1539.4044498177152,2160.127062402086,838.2947389337428,2010.4028615493262,920.7528763278784,1019.0111880881543,749.8969209170126,1252.5169820108179,1749.281084113723,582.8835426247942,572.9047702969465,NA,122308,122308,122308,122308,122308,0,117532.4377104377,81562.92592592593,117532.4377104377,42104.67676767677,115299.17845117845,19046.08754208754,42104.67676767677,42104.67676767677,51457.78787878788,117532.4377104377,56961.360269360266,47071.81481481482,NA,NA,NA,NA,NA,NA,NA,3854.74383186286,2574.0580098042487,3854.74383186286,1238.481247919738,3848.710381517473,69136.97048034686,1238.481247919738,1238.481247919738,2260.142502254424,3854.74383186286,2458.8064804382616,1234.5747105985051,NA,11.29607221113909,21.274977924583837,29.343951335971482,4.063511789907447,34.021486738398146,NA,15.497843506716995,32.17418341641902,26.650002260282957,26.95400248650769,17.221460106595472,54.16326656163465,48.67711857148718,21.481334519090584,30.158340368945474,21.531733312737735,6.528455346066009,10.552255243778598,NA,NA,NA,NA,NA,NA,NA,0.7150947167380921,1.5909730507791537,1.6167598350441716,1.8263094767592092,1.6461536855869505,196.6711519030061,1.9512125492740406,1.6651791803518778,2.042071677793637,1.3101372484059812,0.9837272700087208,1.1852022448599406,NA
121,19517,16020,31517,4159,56936,128149,18731.880340530104,27578.824626996666,32749.051693873967,5775.832666315605,15633.33907319642,5977.692926101457,11483.579146919432,4983.484044233807,12004.38400912761,26168.918413199928,3333.2399684044235,3258.1084430401966,7512.10242813125,NA,NA,NA,NA,NA,NA,1056.3093663891045,1464.477132565223,2089.82966026498,604.2446914220284,1967.9150275149568,732.1514995183369,873.6239647741909,524.9969103029382,1222.8796647549693,1796.7900764980238,585.2723423018011,481.17136692949873,NA,128149,128149,128149,128149,128149,0,116540.96685975074,80470.19875373003,116540.96685975074,38484.603949447075,116047.87495172898,10590.931665789012,38484.603949447075,38484.603949447075,50378.19889415482,116540.96685975074,54808.6981218185,41742.71239248727,NA,NA,NA,NA,NA,NA,NA,3980.4301877621256,2617.122547225124,3980.4301877621256,1062.24406383421,3978.4931091169906,59982.355053797815,1062.24406383421,1062.24406383421,2220.5931771994883,3980.4301877621256,2369.7638993599307,1026.147047713882,NA,15.229927662330569,12.501072969746154,24.594027265136678,3.2454408540058837,44.42953124878072,NA,16.07321514937547,34.2720970671373,28.1008923954486,15.008164495866117,13.471456568850767,56.44161547572524,29.839411007072144,12.949292789345199,23.828529547769186,22.454694789594864,6.08158938750182,7.8052149855661535,NA,NA,NA,NA,NA,NA,NA,0.7212192988940744,1.4386250354198868,1.5147415097931909,1.5144610108786682,1.6316753719327286,319.73510096224913,2.115378159031022,1.3165176199237099,2.1883970283873815,1.337481201092839,1.0349647119147487,1.1366262755733147,NA
122,18642,3831,18737,3661,99681,144552,29959.344246761597,39752.434629873,44076.07465167645,7854.377135293491,13876.543536167841,8778.047136124636,16668.08820102836,6125.939763486637,17764.210944731556,30213.746571246054,4624.202432238747,3644.479995668659,8859.845470831115,NA,NA,NA,NA,NA,NA,1444.14527941805,1891.476019162094,2349.583430177386,795.9754827515551,1625.3427028845233,921.2978084562995,1091.211147122407,638.1179756156059,1318.681897377251,1764.9924404689748,726.126815773144,546.6652673456413,NA,144552,144552,144552,144552,144552,0,154616.12611774102,112356.94724153946,154616.12611774102,54888.39441059118,152905.73791342299,15297.573483886232,54888.39441059118,54888.39441059118,70897.66830560601,154616.12611774102,77420.99192458655,58532.87440625984,NA,NA,NA,NA,NA,NA,NA,4364.610192404923,3016.866721633338,4364.610192404923,1448.0921880310175,4359.326643361012,70195.72666577104,1448.0921880310175,1448.0921880310175,2696.0090267253368,4364.610192404923,2851.3181798476026,1419.3664376318754,NA,12.89639714428026,2.650257346837124,12.962117438707178,2.532652609441585,68.95857546073385,NA,19.376597382828876,35.38048657055016,28.506777241406418,14.309722883382287,9.075227473821094,57.38195763773276,30.367235879306595,11.160719546033187,25.05612859954508,19.541135410570384,5.972801842610132,6.226381384200222,NA,NA,NA,NA,NA,NA,NA,0.7571066048786971,1.3897941826793176,1.2890694559423055,1.4001676750007428,1.0310008994099065,263.3765218033461,1.81947740044484,1.1246679560829793,1.5974004264318906,0.9994047525578497,0.911733482516289,0.921660712879343,NA
123,6778,963,10816,2428,79753,100738,18493.729899497488,31686.88609715243,20708.66268844221,2505.611809045226,7327.224664991625,4088.408082077052,7413.165619765494,2844.475921273032,7925.64175041876,25476.983040201005,2025.93216080402,2125.6409128978225,6093.829894525784,NA,NA,NA,NA,NA,NA,1058.915224048849,1652.7642212010628,1727.6292298351384,435.3888951469278,1221.4671506802658,821.610337307066,915.6870043214258,574.6489603807437,768.9967652621369,1741.2710187531372,376.221144356677,409.71336715949485,NA,100738,100738,100738,100738,100738,0,112975.75858458961,78808.00774706868,112975.75858458961,38484.780360134006,112723.75858458961,6639.961683417086,38484.780360134006,38484.780360134006,52652.01486599665,112975.75858458961,55652.452051926295,40610.421273031825,NA,NA,NA,NA,NA,NA,NA,3843.25313279156,2494.767044367568,3843.25313279156,1167.5308509808922,3840.9711848323127,56742.2335460445,1167.5308509808922,1167.5308509808922,2005.0205692368074,3843.25313279156,2082.462727522937,1117.2923342841195,NA,6.728344815263356,0.9559451249776648,10.736762691337926,2.410212630784808,79.16873473763624,NA,16.36964436547728,40.20769843446657,18.3301824638219,6.51065638311597,6.500159999094747,61.57276618459427,19.262590432878543,7.391170989297358,15.052874558723188,22.550840427528826,3.6403286577808505,5.234225221665941,NA,NA,NA,NA,NA,NA,NA,0.7539346295412291,1.6667865470116636,1.396292287187394,1.113951956356907,1.0607156733791094,526.3196352338593,2.3064693477017237,1.4762528757643107,1.3433370004969252,1.3367986096262439,0.6621528634582232,0.9985567934279651,NA
13,15139,4637,10164,5614,64496,100050,16082.491028040371,58928.22280722509,20523.601183804847,39194.59566760228,10313.634448597011,14502.81536677092,35906.30331454982,3570.174072348113,20575.671744026888,9302.710074222412,2905.681221221041,10115.575335151521,94525.7698709118,NA,NA,NA,NA,NA,NA,1660.864509642078,3018.703210178396,2025.173541924214,1951.8102518881446,1583.7000057143089,1354.3900242386308,1655.9699195091416,907.8956147072939,1704.4422867320957,1357.0359267999327,610.9622201940786,1240.699722273986,NA,100050,100050,100050,100050,100050,0,93506.51330927698,73304.2741297193,93506.51330927698,48971.39057416602,88319.82063697361,34700.697880201296,48971.39057416602,48971.39057416602,55709.93010625107,93506.51330927698,59536.54570691963,59086.96590931754,NA,NA,NA,NA,NA,NA,NA,3857.4008821580123,3304.294116667805,3857.4008821580123,1890.613928894939,3856.781301132921,41105.95824727853,1890.613928894939,1890.613928894939,2481.6938072965754,3857.4008821580123,2644.22005394213,1808.7765713752387,NA,15.13143428285857,4.634682658670664,10.158920539730135,5.611194402798601,64.46376811594203,NA,17.19932704029591,80.38852237039502,21.948846617691878,80.03570086138966,11.677598951417458,41.79401641096559,73.32097964457547,7.290326107732571,36.933580251823265,9.9487295002149,4.8805001813925,17.119808369710817,NA,NA,NA,NA,NA,NA,NA,1.6283351505901378,1.9564321896421477,1.967458588742859,2.517467480859074,1.7191040403417839,49.66221624740157,1.8498386182569362,1.8324416725330113,2.5794565270667604,1.392033940675088,1.0030431096834798,2.0333340783288487,NA
14,7205,3428,3999,1215,12203,28050,4140.316778962784,13082.118822105429,7800.897511448209,11362.369819348227,3753.052314538128,4226.564478306178,10176.113389718314,1286.3997523632947,5039.660605839292,1474.3108382758403,1129.6530315171944,2683.1674720607275,38125.1240482615,NA,NA,NA,NA,NA,NA,539.2962617276354,962.9916939410764,704.7660439455873,642.5017036996811,531.0900452134123,458.4490667451648,539.1315923900426,251.64101840219445,593.0428023083023,255.84438922669352,247.2619871300875,393.683473481061,NA,28050,28050,28050,28050,28050,0,23418.88096344232,18909.18255491276,23418.88096344232,12829.305995092673,22203.70641086567,9803.845431845119,12829.305995092673,12829.305995092673,13906.125850209866,23418.88096344232,15265.514289399358,15512.4734671534,NA,NA,NA,NA,NA,NA,NA,1181.6056910543919,1038.2232410716717,1181.6056910543919,586.3022045547133,1186.797831660042,31483.946704865582,586.3022045547133,586.3022045547133,905.1316962227255,1181.6056910543919,952.4456865383861,541.1878211513393,NA,25.686274509803923,12.221033868092691,14.256684491978609,4.331550802139038,43.50445632798574,NA,17.679396318833344,69.18394692163245,33.31029148500169,88.56574021770497,16.902819038813824,43.11129247894235,79.31928191291696,10.027040845820922,36.240579584307696,6.2953940479790225,7.400032583911342,17.296838429681447,NA,NA,NA,NA,NA,NA,NA,2.1230436036711695,3.3921157566909304,2.4963493354452098,2.949372749452052,2.2147079431035306,138.52601584446361,2.125965548305616,1.9071765035765649,3.5528525603268184,1.045274868747645,1.5525448880464519,2.4650656954729566,NA
17,16879,2256,6576,3838,59818,89367,15249.324746729384,44756.006147297645,17776.97867940261,28873.8276220107,5077.118995520942,10280.658500283474,21311.15113295915,671.3063144561706,10044.726646611927,6013.547480365069,2029.9435890649638,10380.32827793923,111876.62197260288,NA,NA,NA,NA,NA,NA,1688.234437088375,2794.823155267448,1681.70673087732,1766.2936445756388,1190.0655380945168,1371.8392868256244,1456.035826448689,241.9412037801973,1279.698743661727,1002.9230169102152,455.10057271581087,1214.9681210584927,NA,89367,89367,89367,89367,89367,0,63392.08534068948,52809.39788500587,63392.08534068948,35914.5601090206,62477.17336312664,20229.65090519659,35914.5601090206,35914.5601090206,39344.99627708422,63392.08534068948,41783.67551398941,46294.88838695983,NA,NA,NA,NA,NA,NA,NA,3378.911142034632,2918.8861388881137,3378.911142034632,1651.7178586786772,3377.729220856782,37433.74373920957,1651.7178586786772,1651.7178586786772,2395.44430456694,3378.911142034632,2417.7198920860287,1518.5023753380965,NA,18.887285015721687,2.5244217664238477,7.35842089361845,4.294650150502982,66.93522217373304,NA,24.055565714196973,84.75007847041783,28.042899336507705,80.39588271264532,8.126358351732673,50.81975239445472,59.33847182944186,1.8691759342683967,25.52987062413905,9.486274900165103,4.858221695660371,22.422190958047803,NA,NA,NA,NA,NA,NA,NA,2.33417815503086,2.462816317853951,2.1916792281942943,3.2428713989601223,1.8534418383324103,94.28306428601982,2.9981466942471062,0.66815038826773,2.8570680882223494,1.4991189053503795,1.0522813426482034,2.5192514537362203,NA
